,id,name,owner_name
6189,11502,Universidade Federal Fluminense (UFF),Nathalie Peyrichout
6190,11503,Inpasa,Nathalie Peyrichout
6191,11504,Aranndu,Nathalie Peyrichout
6192,11505,SEAS RJ,Nathalie Peyrichout
6193,11506,Walm,Nathalie Peyrichout
6194,11507,RAPS,Nathalie Peyrichout
6195,11508,Ex-Safra,Nathalie Peyrichout
6196,11509,Consultoria,Nathalie Peyrichout
6197,11510,Engeconsult,Nathalie Peyrichout
6198,11511,Noale Energia,Nathalie Peyrichout
6199,11512,WTW,Nathalie Peyrichout
6200,11513,FUNDEPAG,Nathalie Peyrichout
6201,11514,Orione Prestação de Serviços em Treinamento Profissiona,Nathalie Peyrichout
6202,11515,Projekt Marketing,Nathalie Peyrichout
6203,11516,31413682,Nathalie Peyrichout
6204,11518,Bjss,Nathalie Peyrichout
6205,11519,Gestão Samaúma,Nathalie Peyrichout
6206,11520,Lancelot Comunicação,Nathalie Peyrichout
6207,11521,Riasanow AG,Nathalie Peyrichout
6208,11522,FS Fueling Sustainability,Nathalie Peyrichout
6209,11523,Enkoji,Nathalie Peyrichout
6210,11524,Avaloq,Nathalie Peyrichout
6211,11525,ANTICIPATE,Nathalie Peyrichout
6212,11526,SOFTECH360 Sdn Bhd,Nathalie Peyrichout
6213,11527,wavin-nederland,Nathalie Peyrichout
6214,11528,ABC Consulting,Nathalie Peyrichout
6215,11529,3PR Consulting,Nathalie Peyrichout
6216,11530,Stoffels NV,Nathalie Peyrichout
6217,11531,STEF,Nathalie Peyrichout
6218,11532,AFRY Management Consulting GmbH,Nathalie Peyrichout
6219,11533,Carb43,Nathalie Peyrichout
6220,11534,Roberto,Nathalie Peyrichout
6221,11535,Claire's,Nathalie Peyrichout
6222,11536,Dennis Böcker Innovationsmanagementberatung,Nathalie Peyrichout
6223,11537,ClubCarby,Nathalie Peyrichout
6224,11538,Raiffeisen Vorarlberg,Nathalie Peyrichout
6225,11539,Axway,Nathalie Peyrichout
6226,11540,edpv,Nathalie Peyrichout
6227,11541,Royal Schiphol Group,Nathalie Peyrichout
6228,11542,Eidsiva,Nathalie Peyrichout
6229,11543,IMI,Nathalie Peyrichout
6230,11544,MJV,Nathalie Peyrichout
6231,11545,Resources and Energy,Nathalie Peyrichout
6232,11546,Indxces,Nathalie Peyrichout
6233,11547,DXG,Nathalie Peyrichout
6234,11548,Design,Nathalie Peyrichout
6235,11549,privat,Nathalie Peyrichout
6236,11550,University of Southern Denmark,Nathalie Peyrichout
6237,11551,Talanoa,Studio Digital Team
6238,11552,Leonardo,Serge Dupaux
6239,11553,Voith,Nathalie Peyrichout
6240,11554,HPI,Nathalie Peyrichout
6241,11555,Acciona Energia,Nathalie Peyrichout
6242,11557,Change Logic,Nathalie Peyrichout
6243,11560,b730sv,Nathalie Peyrichout
6244,11561,BC Card,Nathalie Peyrichout
6245,11562,Siemens Digital Industries Software,Nathalie Peyrichout
6246,11563,Vega,Nathalie Peyrichout
6247,11564,Charter Schools Development Corporation,Nathalie Peyrichout
6248,11565,AAU,Nathalie Peyrichout
6249,11566,Buss Group,Nathalie Peyrichout
6250,11567,v6y4bu,Nathalie Peyrichout
6251,11568,AMD DECOLLETAGE,Nathalie Peyrichout
6252,11569,"AsiaRF Co., Ltd.",Studio Digital Team
6253,11570,cie-galfor-sa,Nathalie Peyrichout
6254,11571,TRU,Nathalie Peyrichout
6255,11572,Fidelity International,Nathalie Peyrichout
6256,11573,MosFirst,Studio Digital Team
6257,11574,Merkur Versicherung,Nathalie Peyrichout
6258,11575,sdf,Nathalie Peyrichout
6259,11576,Ecolab,Nathalie Peyrichout
6260,11577,NV Gasunie,Nathalie Peyrichout
6261,11578,Blue in Balance ApS,Studio Digital Team
6262,11579,Pictet Asset Management,Studio Digital Team
6263,11580,TXOne Networks,Studio Digital Team
6264,11581,DAI,Studio Digital Team
6265,11582,Equinor AS,Studio Digital Team
6266,11583,Semco Maritime,Serge Dupaux
6267,11584,Smart ecosystems,Studio Digital Team
6268,11585,INGECOM Mayorista de Valor,Nathalie Peyrichout
6269,11586,SUEZ France,Serge Dupaux
6270,11587,Göteborg Energi,Studio Digital Team
6271,11588,Obremo,Nathalie Peyrichout
6272,11589,guhk,Nathalie Peyrichout
6273,11590,Energy Catalyst,Nathalie Peyrichout
6274,11591,BFE,Nathalie Peyrichout
6275,11630,AFRY Management Consulting,Nathalie Peyrichout
6276,11631,Böll Stiftung,Nathalie Peyrichout
6277,11632,International Air Transport Association (IATA),Nathalie Peyrichout
6278,11633,NVIDIA,Nathalie Peyrichout
6279,11634,DTAG,Nathalie Peyrichout
6280,11635,adesso,Nathalie Peyrichout
6281,11636,Aberdeen uni,Studio Digital Team
6282,11637,Compacer CZ s.r.o.,Nathalie Peyrichout
6283,11641,Bayer Pharmaceuticals,Nicolas V.
6284,11643,Safran,Nicolas V.
6285,11644,Viessmann Climate Solutions,Nicolas V.
6286,11645,HOYER Group,Nicolas V.
6287,11647,Nexperia,Nicolas V.
6288,11648,CEWE,Yannic Metz
6289,11649,Gartner,Nathalie Peyrichout
6290,11650,Harman Automotive,Serge Dupaux
6291,11651,Datwyler Group,Nicolas V.
6292,11652,AD Ports Group,Radek Bednar
6293,11653,Plusnet GmBH - Ein Unternehmen der EnBW,Nathalie Peyrichout
6294,11654,CEO,Nathalie Peyrichout
6295,11655,Mingzulu,Radek Bednar
6296,11656,"Guangdong Homa Appliances Co., Ltd",Studio Digital Team
6297,11657,Sandvik Coromant,Studio Digital Team
6298,11658,Universtity of Hamburg,Nathalie Peyrichout
6299,11659,Vicini Strategy,Studio Digital Team
6300,11660,Maverick,Nathalie Peyrichout
6301,11661,Quantumrock,Radek Bednar
6302,11662,"SnT, Interdisciplinary Centre for Security, Reliability and Trust",Studio Digital Team
6303,11663,Just Curious,Nathalie Peyrichout
6304,11664,Tuborgfondet,Studio Digital Team
6305,11665,SENSE 4 CHANGE,Studio Digital Team
6306,11666,Polypipe,Studio Digital Team
6307,11667,German Federal Ministry for Economic Affairs and Climate Action,Philipp Maron
6308,11668,ETAS,Nathalie Peyrichout
6309,11669,ABN AMRO,Serge Dupaux
6310,11670,VIGC,Studio Digital Team
6311,11671,Carlo Gavazzi Danmark,Studio Digital Team
6312,11672,AnyIdea,Nathalie Peyrichout
6313,11673,Kunnskapsbyen Lillestrøm,Studio Digital Team
6314,11674,SNOP ESTAMPACION SA,Studio Digital Team
6315,11675,Encevo,Serge Dupaux
6316,11676,Schlagmann Poroton Gmbh & Co.KG,Nathalie Peyrichout
6317,11677,Fundacion Universitaria Canaria De Las Palmas,Studio Digital Team
6318,11678,Institut national d'excellence en santé et services sociaux,Nathalie Peyrichout
6319,11679,Actemium,Serge Dupaux
6320,11680,Air Products CECA (CENTRAL EUROPE CENTRAL ASIA),Studio Digital Team
6321,11681,BSV Blockchain,Dominik Krabbe
6322,11682,Caterpillar,Serge Dupaux
6323,11683,Ratti S.p.A. Società Benefit,Serge Dupaux
6324,11684,SirEnergies,Studio Digital Team
6325,11685,Ex- Maersk,Serge Dupaux
6326,11686,ARaymond Network,Serge Dupaux
6327,11687,UNECE,Studio Digital Team
6328,11688,Ekinox,Nathalie Peyrichout
6329,11689,Sofinco España,Studio Digital Team
6330,11690,Expeditors,Studio Digital Team
6331,11691,profesional-independiente_12,Studio Digital Team
6332,11692,Marinfloc,Studio Digital Team
6333,11693,Giuvaudan,Dominik Krabbe
6334,11694,Liberty Global,Dominik Krabbe
6335,11695,Jose de Mello Capital,Dominik Krabbe
6336,11696,the LEGO Group,Studio Digital Team
6337,11697,Al Rajhi Takaful,Liina
6338,11698,SOPREMA France,Studio Digital Team
6339,11699,apcoitalia,Studio Digital Team
6340,11700,NBTC,Nathalie Peyrichout
6341,11701,romande-energie,Studio Digital Team
6342,11702,"Messer SE & Co,KaAG",Nathalie Peyrichout
6343,11703,No org,Nathalie Peyrichout
6344,11704,UKELA - UK Environmental Law Association,Studio Digital Team
6345,11705,Stellarix Consultancy,Nathalie Peyrichout
6346,11706,Technological University Dublin,Studio Digital Team
6347,11707,SSE plc,Studio Digital Team
6348,11708,Fortum Consumer Solutions,Studio Digital Team
6349,11709,bkwag,Studio Digital Team
6350,11710,Rome Business School,Studio Digital Team
6351,11711,Eiffage Énergie Systèmes,Studio Digital Team
6352,11712,Gryps AG,Nathalie Peyrichout
6353,11713,selbständig,Nathalie Peyrichout
6354,11714,Cheil,Studio Digital Team
6355,11716,Group NAO,Nathalie Peyrichout
6356,11717,CFI,Nathalie Peyrichout
6357,11718,108 REAL ESTATE,Studio Digital Team
6358,11719,Blocshare,Studio Digital Team
6359,11720,Carpenter Co.,Studio Digital Team
6360,11721,TOMRA,Studio Digital Team
6361,11722,Neuron Soundware,Studio Digital Team
6362,11723,"FORESTALIA RENOVABLES, SL",Studio Digital Team
6363,11724,Baltic Cable,Studio Digital Team
6364,11725,Northern Gas Networks,Studio Digital Team
6365,11726,elte,Studio Digital Team
6366,11727,Mandag Morgen,Studio Digital Team
6367,11728,HH Global,Studio Digital Team
6368,11729,Implement Consulting Group,Studio Digital Team
6369,11730,Finegri | Talc powder producer,Studio Digital Team
6370,11731,sterner Werkzeugbau,Nathalie Peyrichout
6371,11732,SBB CFF FFS,Studio Digital Team
6372,11733,Svenska Kreditföreningen,Studio Digital Team
6373,11734,Ipak Yuli Bank,Serge Dupaux
6374,11735,MAY Company Ukraine,Studio Digital Team
6375,11736,Fuqua,Nathalie Peyrichout
6376,11737,WIDEN Legal Lithuania,Studio Digital Team
6377,11738,Mobix,Studio Digital Team
6378,11740,TAL,Nathalie Peyrichout
6379,11741,Spotlight AI,Nathalie Peyrichout
6380,11742,AvaLabs,Nathalie Peyrichout
6381,11743,Baunkjaer Advisory ApS,Studio Digital Team
6382,11744,Marshall Motor Group,Studio Digital Team
6383,11745,Via Totum Desenvolvimento Profissional,Nathalie Peyrichout
6384,11746,Hubo,Studio Digital Team
6385,11747,Deloitte Consulting,Studio Digital Team
6386,11748,Tough Times Management B.V.,Studio Digital Team
6387,11749,Ricardo plc,Studio Digital Team
6388,11750,VytautasB,Studio Digital Team
6389,11751,Databricks,Studio Digital Team
6390,11752,Mutual Fund Consulting Sarl,Studio Digital Team
6391,11753,Uppsala University,Studio Digital Team
6392,11754,Merkel Capital,Studio Digital Team
6393,11755,"Unipetrol,a.s.",Studio Digital Team
6394,11756,solek,Nathalie Peyrichout
6395,11757,ads,Studio Digital Team
6396,11758,Eva Pelikanova,Studio Digital Team
6397,11759,SBA Urban,Studio Digital Team
6398,11760,Fontys University,Studio Digital Team
6399,11761,Maschio Gaspardo Group,Studio Digital Team
6400,11762,Biodiversity UK,Studio Digital Team
6401,11763,Ansys,Studio Digital Team
6402,11764,SOLEK HOLDING SE | Member of SOLEK Group,Nathalie Peyrichout
6403,11765,pamp,Nathalie Peyrichout
6404,11766,PreEmp,Nathalie Peyrichout
6405,11767,BMC STRATEGIC INNOVACION,Nathalie Peyrichout
6406,11768,SEV Hellenic Federation of Enterprises,Nathalie Peyrichout
6407,11770,EuroDisney Associés SAS,Nathalie Peyrichout
6408,11771,grel,Nathalie Peyrichout
6409,11772,EnergyUse Strategy Advisors,Nathalie Peyrichout
6410,11773,epfl,Nathalie Peyrichout
6411,11774,dsfds,Nathalie Peyrichout
6412,11775,asdsf,Nathalie Peyrichout
6413,11776,Lune Ventures,Studio Digital Team
6414,11777,havas madcom,Nathalie Peyrichout
6415,11778,Stadt Mannheim,Nathalie Peyrichout
6416,11779,These Ways,Nathalie Peyrichout
6417,11780,Insane Business Ideas,Studio Digital Team
6418,11781,Kean,Nathalie Peyrichout
6419,11782,CS71,Nathalie Peyrichout
6420,11783,BNP,Nathalie Peyrichout
6421,11784,sabgon,Nathalie Peyrichout
6422,11786,AIR Group,Nathalie Peyrichout
6423,11788,funding higher education,Nathalie Peyrichout
6424,11789,INDEED Innovation,Nathalie Peyrichout
6425,11790,"Scale AI, Inc.",Nathalie Peyrichout
6426,11791,ONLF,Nathalie Peyrichout
6427,11792,ARETE,Nathalie Peyrichout
6428,11793,LIH,Studio Digital Team
6429,11794,Walter,Nathalie Peyrichout
6430,11795,KLiLa GmbH,Studio Digital Team
6431,11796,Accesa,Studio Digital Team
6432,11797,LOTS GROUP,Studio Digital Team
6433,11798,"PRECIOSA BEAUTY, s.r.o.",Nathalie Peyrichout
6434,11799,EIT Manufacturing Central gGmbH,Studio Digital Team
6435,11800,Thought Front Advisory,Nathalie Peyrichout
6436,11801,Wiegand-Glas Unternehmensgruppe,Studio Digital Team
6437,11802,Ellery Studio,Nathalie Peyrichout
6438,12016,FJCQuBld,Studio Digital Team
6439,12017,linalico,Studio Digital Team
6440,12018,Malcon,Studio Digital Team
6441,12020,Kasetsart university,Studio Digital Team
6442,12021,Finland Futures Research Centre,Studio Digital Team
6443,12022,RESETFOOD.CO,Studio Digital Team
6444,12023,CDHU,Studio Digital Team
6445,12024,Brenda Villegas,Studio Digital Team
6446,12026,Hauni Maschinenbau GmbH,Studio Digital Team
6447,12027,Utrecht University,Studio Digital Team
6448,12028,jkfalkaflsdk,Studio Digital Team
6449,12029,Leading Futurists llc,Studio Digital Team
6450,12030,ghjkl,Studio Digital Team
6451,12031,Zentricx SRL,Studio Digital Team
6452,12032,SAP SE,Studio Digital Team
6453,12033,Xiimba Pvt Ltd,Studio Digital Team
6454,12034,Avant wood,Studio Digital Team
6455,12035,Bruker BioSpin GmbH,Studio Digital Team
6456,12036,Kunigi,Studio Digital Team
6457,12037,bluegain,Studio Digital Team
6458,12038,dprgroup,Studio Digital Team
6459,12040,master thesis at university,Studio Digital Team
6460,12041,Continental Reifen Deutschland GmbH,Studio Digital Team
6461,12042,fatima college,Studio Digital Team
6462,12043,Nordex,Studio Digital Team
6463,12044,Le Pub Amsterdam,Studio Digital Team
6464,12045,PLANET SA,Studio Digital Team
6465,12046,Kim,Studio Digital Team
6466,12047,Picard,Studio Digital Team
6467,12048,Cisco Systems Korea Ltd.,Studio Digital Team
6468,12050,weg,Studio Digital Team
6469,12051,Philips design,Studio Digital Team
6470,12052,edding AG,Studio Digital Team
6471,12053,fzefzaef,Studio Digital Team
6472,12054,EagleBurgmann,Studio Digital Team
6473,12055,sunny,Studio Digital Team
6474,12056,Alianza Team,Studio Digital Team
6475,12057,Stiftung der Deutschen Wirtschaft gGmbH,Studio Digital Team
6476,12058,archimed,Studio Digital Team
6477,12059,Herbshire,Studio Digital Team
6478,12060,ohohoh,Studio Digital Team
6479,12061,ANZPAA,Studio Digital Team
6480,12062,foresight-thinking,Studio Digital Team
6481,12063,Jo,Studio Digital Team
6482,12064,Cassini,Studio Digital Team
6483,12065,Ark,Studio Digital Team
6484,12066,ggg,Studio Digital Team
6485,12067,sss,Studio Digital Team
6486,12069,Link Innovations,Studio Digital Team
6487,12071,soH,Studio Digital Team
6488,12072,kkkkkkk,Studio Digital Team
6489,12073,NFI,Studio Digital Team
6490,12074,wahlievents GmbH,Studio Digital Team
6491,12075,Ritter Sport,Studio Digital Team
6492,12076,Ventureburn,Studio Digital Team
6493,12077,Chulalongkorn university,Studio Digital Team
6494,12078,Schweizerische Post AG,Studio Digital Team
6495,12080,OHhYEGUnmSR,Studio Digital Team
6496,12081,Mahidol University,Studio Digital Team
6497,12082,ubon bio ethanol public company limited,Studio Digital Team
6498,12083,jakala,Studio Digital Team
6499,12084,Hong Kong University of Science and Technology,Studio Digital Team
6500,12085,B,Studio Digital Team
6501,12086,Surge,Studio Digital Team
6502,12087,GSK consumer healthcare,Studio Digital Team
6503,12088,3H,Studio Digital Team
6504,12089,Thai Union Group PLC,Studio Digital Team
6505,12090,NBK Design,Studio Digital Team
6506,12091,Transdev,Studio Digital Team
6507,12092,asdfs,Studio Digital Team
6508,12093,hhh,Studio Digital Team
6509,12094,IhWwBvxJcuK,Studio Digital Team
6510,12095,Pep,Studio Digital Team
6511,12096,non,Studio Digital Team
6512,12097,Azad university,Studio Digital Team
6513,12098,Evatec AG,Studio Digital Team
6514,12099,DoVision Consulting,Studio Digital Team
6515,12100,mozgi,Studio Digital Team
6516,12102,HEIG-VD,Studio Digital Team
6517,12103,Horváth & Partner GmbH,Studio Digital Team
6518,12104,FX,Studio Digital Team
6519,12105,NXPO,Studio Digital Team
6520,12106,Chamber of Commerce Indonesia,Studio Digital Team
6521,12107,Ranch,Studio Digital Team
6522,12108,mop,Studio Digital Team
6523,12109,SRG SSR,Studio Digital Team
6524,12110,AOK,Studio Digital Team
6525,12111,SW,Studio Digital Team
6526,12112,Mueller GmbH,Studio Digital Team
6527,12113,WKO,Studio Digital Team
6528,12114,ign,Studio Digital Team
6529,12115,VR-Group Plc,Nathalie Peyrichout
6530,12116,All Things Urban,Studio Digital Team
6531,12117,EvAdvies,Studio Digital Team
6532,12118,MartinKarl Consulting,Studio Digital Team
6533,12119,xzy,Studio Digital Team
6534,12120,DueDash,Studio Digital Team
6535,12121,JANAD,Studio Digital Team
6536,12122,Kadee Balliester,Studio Digital Team
6537,12123,City of Mississauga,Studio Digital Team
6538,12124,Chiang Mai University,Studio Digital Team
6539,12125,Restaurant,Studio Digital Team
6540,12126,Lichtblick,Studio Digital Team
6541,12127,Bbw University of Applied science,Studio Digital Team
6542,12128,Hitotsubashi University,Studio Digital Team
6543,12129,TREI BRUTARI,Studio Digital Team
6544,12130,shakeup factory,Studio Digital Team
6545,12131,evismo,Studio Digital Team
6546,12132,AMB Media inc,Studio Digital Team
6547,12133,eczacıbasi,Studio Digital Team
6548,12134,Moonraft,Studio Digital Team
6549,12135,american school of the hague,Studio Digital Team
6550,12136,The Food Group,Studio Digital Team
6551,12137,GAD Healthare,Studio Digital Team
6552,12138,Annakatherine Bausa,Studio Digital Team
6553,12139,Kirklen Treo,Studio Digital Team
6554,12140,Plansee SE,Studio Digital Team
6555,12141,Tate,Studio Digital Team
6556,12142,Georgetown University,Studio Digital Team
6557,12143,SoecErhpMTBLA,Studio Digital Team
6558,12144,TTC AgriS,Studio Digital Team
6559,12145,Cost Busters,Studio Digital Team
6560,12146,HS Ansbach,Studio Digital Team
6561,12147,Semperit AG,Studio Digital Team
6562,12148,Nortura SA,Studio Digital Team
6563,12149,tyke.io,Studio Digital Team
6564,12150,Might,Studio Digital Team
6565,12151,BLCK Communication,Studio Digital Team
6566,12152,Red Rabbit GmbH,Studio Digital Team
6567,12153,Otto-Friedrich-Universität Bamberg,Studio Digital Team
6568,12154,fep,Studio Digital Team
6569,12155,RADD,Studio Digital Team
6570,12156,DTIHK,Studio Digital Team
6571,12157,Hkh,Studio Digital Team
6572,12158,Berliner Glas,Studio Digital Team
6573,12159,inVivo,Studio Digital Team
6574,12160,Corfe Castle Spirits LTD,Studio Digital Team
6575,12162,Studio Liane Castermans,Studio Digital Team
6576,12163,NSTDA,Studio Digital Team
6577,12164,ajt,Studio Digital Team
6578,12165,inc,Studio Digital Team
6579,12166,Tetra Pak,Studio Digital Team
6580,12167,Futurist Think Tank,Studio Digital Team
6581,12168,riffreporter,Studio Digital Team
6582,12169,Sleek,Studio Digital Team
6583,12170,Riverside Natural Foods,Studio Digital Team
6584,12172,Kéa,Studio Digital Team
6585,12173,LG CNS,Studio Digital Team
6586,12174,ICT Hub,Studio Digital Team
6587,12175,Hydiyah Dell'arciprete,Studio Digital Team
6588,12176,Global Minus,Studio Digital Team
6589,12177,Dpzt,Studio Digital Team
6590,12178,Outdoors,Studio Digital Team
6591,12179,Ziekenhuis,Studio Digital Team
6592,12180,ak Immobilien Service GmbH,Studio Digital Team
6593,12181,Wydell Toves,Studio Digital Team
6594,12182,University of Limpopo,Studio Digital Team
6595,12183,uYojaKkRhMUcOZ,Studio Digital Team
6596,12184,Greenmount Foods,Studio Digital Team
6597,12185,Mother Parkers Tea and Coffee,Studio Digital Team
6598,12186,Nclf,Studio Digital Team
6599,12187,北京服装学院,Studio Digital Team
6600,12188,Czech Online Solutions s.r.o.,Studio Digital Team
6601,12189,Shaparak,Studio Digital Team
6602,12190,Blauen Solutions GmbH,Studio Digital Team
6603,12191,Nicolene Aubertin,Studio Digital Team
6604,12192,Agropur cooperative,Studio Digital Team
6605,12193,Greiner T&I,Studio Digital Team
6606,12194,MND,Studio Digital Team
6607,12195,Ben Rodenhäuser,Studio Digital Team
6608,12196,LYB,Studio Digital Team
6609,12197,Espm,Studio Digital Team
6610,12198,USAMVB,Studio Digital Team
6611,12199,OeBB-Infrastruktur,Studio Digital Team
6612,12200,qwkDdTCyIPeQb,Studio Digital Team
6613,12201,ZARDKboUcydQNjtC,Studio Digital Team
6614,12202,jDcozYBHPMV,Studio Digital Team
6615,12203,Metis,Studio Digital Team
6616,12204,Designer,Studio Digital Team
6617,12205,University of Edinburgh Business School,Studio Digital Team
6618,12206,UFPel,Studio Digital Team
6619,12207,"The BrandBeing Consultant Co.,Ltd.",Studio Digital Team
6620,12208,Puig,Studio Digital Team
6621,12209,LGE,Studio Digital Team
6622,12210,Deloitte Consulting Oy,Studio Digital Team
6623,12211,Florense,Studio Digital Team
6624,12213,MCI,Studio Digital Team
6625,12214,MA Futures Studies Student FU Berlin,Studio Digital Team
6626,12215,HumanCon,Studio Digital Team
6627,12216,@RManagement,Studio Digital Team
6628,12217,Arizona State University,Studio Digital Team
6629,12218,Inpro,Studio Digital Team
6630,12219,DW (Deutsche Welle),Studio Digital Team
6631,12221,Charoen Pokphand Group,Studio Digital Team
6632,12222,NLC,Studio Digital Team
6633,12223,Basel area,Studio Digital Team
6634,12224,Volvo,Studio Digital Team
6635,12225,entertainment,Studio Digital Team
6636,12226,iwq,Studio Digital Team
6637,12227,ITRI,Studio Digital Team
6638,12229,Sharp & Sour,Studio Digital Team
6639,12230,crowe,Studio Digital Team
6640,12231,Asa,Studio Digital Team
6641,12232,Silicon Foundry,Studio Digital Team
6642,12233,SI,Studio Digital Team
6643,12234,Tantum,Studio Digital Team
6644,12235,Trade Union Congress of the Philippines,Studio Digital Team
6645,12236,Hellenic Parliament,Studio Digital Team
6646,12237,NaGeB,Studio Digital Team
6647,12238,Deutsches Zentrum für Luft- und Raumfahrt,Studio Digital Team
6648,12239,pra,Studio Digital Team
6649,12240,Basler,Studio Digital Team
6650,12241,Terriel Biedler,Studio Digital Team
6651,12242,Yili Group,Studio Digital Team
6652,12243,Aarhus BSS Executive,Studio Digital Team
6653,12244,Tairy Pingol,Studio Digital Team
6654,12245,Next Step,Studio Digital Team
6655,12246,Kebayasociete,Studio Digital Team
6656,12247,Material,Studio Digital Team
6657,12248,22157090,Studio Digital Team
6658,12249,Ellycia Geisinger,Studio Digital Team
6659,12250,Strathclyde University,Studio Digital Team
6660,12251,Mehmet,Studio Digital Team
6661,12252,Quantpaper,Studio Digital Team
6662,12253,Eliran Cwalinski,Studio Digital Team
6663,12254,The Change Initiative,Studio Digital Team
6664,12255,IBL,Studio Digital Team
6665,12256,FARO Europe GmbH,Studio Digital Team
6666,12257,Université Laval,Studio Digital Team
6667,12259,Sparck/BJSS,Studio Digital Team
6668,12261,investment,Studio Digital Team
6669,12262,food and waste,Studio Digital Team
6670,12263,SPC,Studio Digital Team
6671,12264,"EDHEC Foresight, Innovation and Transformation Chair",Studio Digital Team
6672,12265,Sungkyunkwan University,Studio Digital Team
6673,12266,Special Secretariat of Foresight,Studio Digital Team
6674,12267,Lanforsakringar,Studio Digital Team
6675,12268,Hamburg Kreativ Gesellschaft,Studio Digital Team
6676,12269,Her,Studio Digital Team
6677,12270,se,Studio Digital Team
6678,12271,Patsnap,Studio Digital Team
6679,12272,Pulmuone USA,Studio Digital Team
6680,12273,ABI,Studio Digital Team
6681,12274,CEO CLubs Greece,Studio Digital Team
6682,12275,SSP Operations SA,Studio Digital Team
6683,12276,Mejdj,Studio Digital Team
6684,12277,vimum,Studio Digital Team
6685,12278,Silpakorn University,Studio Digital Team
6686,12279,CreativeDock BER GmbH,Studio Digital Team
6687,12280,Auditex,Studio Digital Team
6688,12281,Ambi-Vation GmbH,Studio Digital Team
6689,12282,HYVE,Studio Digital Team
6690,12283,MCI - Management Center Innsbruck,Studio Digital Team
6691,12284,Vancouver Strategic and Integrated Research,Studio Digital Team
6692,12285,Visión Humana,Studio Digital Team
6693,12286,Techistential,Studio Digital Team
6694,12287,Bulldozer Group,Studio Digital Team
6695,12288,Ketchum AT,Studio Digital Team
6696,12289,Applied Data Incubator,Studio Digital Team
6697,12290,Nutriasia,Studio Digital Team
6698,12291,"Resagsus Advisors, Inc.",Studio Digital Team
6699,12292,UnternehmerTUM,Studio Digital Team
6700,12293,AJINOMOTO FOODS NA,Studio Digital Team
6701,12294,JP Organics,Studio Digital Team
6702,12295,Turner &Townsend LLC Qatar and Qatar Rail/Ministry of Environment & Climate Change (MECC) Qatar,Studio Digital Team
6703,12296,Marcau,Studio Digital Team
6704,12297,Saman Bank,Studio Digital Team
6705,12298,impactful,Studio Digital Team
6706,12299,Turku School of Economics,Studio Digital Team
6707,12300,Qvest Media GmbH,Studio Digital Team
6708,12301,Huwes,Studio Digital Team
6709,12302,Lisete Kerry,Studio Digital Team
6710,12303,"4Care Co.,Ltd",Studio Digital Team
6711,12304,ANB Investments,Studio Digital Team
6712,12305,Dominic Meichtry,Studio Digital Team
6713,12306,Bigwidesky,Studio Digital Team
6714,12307,Technical University of Applied Sciences Wildau,Studio Digital Team
6715,12308,bornpartners,Studio Digital Team
6716,12309,Willpower Group,Studio Digital Team
6717,12310,3,Studio Digital Team
6718,12311,gardoon,Studio Digital Team
6719,12312,Shivang Beiser,Studio Digital Team
6720,12313,Taplingua Private Limited,Studio Digital Team
6721,12314,Using for Personal Insight,Studio Digital Team
6722,12315,Naivas,Studio Digital Team
6723,12316,Nordic Foresight Consulting,Studio Digital Team
6724,12317,moll technology visions,Studio Digital Team
6725,12318,FuturistBarbara.com,Studio Digital Team
6726,12319,Carlese Mugas acosta,Studio Digital Team
6727,12320,Infrastrategies,Studio Digital Team
6728,12321,Dolby Labs,Studio Digital Team
6729,12322,Isabela Franco,Studio Digital Team
6730,12323,AxQcIEZUnN,Studio Digital Team
6731,12324,Seven Trumpets,Studio Digital Team
6732,12325,"Roche Sistemas de Diagnósticos, Lda.",Studio Digital Team
6733,12326,Delta Cafés,Studio Digital Team
6734,12327,The City of Calgary,Studio Digital Team
6735,12328,Iyssis Savinykh,Studio Digital Team
6736,12329,EID FLWOW Solucoes Corporativas Ltda,Studio Digital Team
6737,12330,Broekman Logistics Division,Studio Digital Team
6738,12331,GRIPS,Studio Digital Team
6739,12332,Strategic Foresight Philippines,Studio Digital Team
6740,12333,xcnm2sa,Studio Digital Team
6741,12334,AltaVerde Consulting,Studio Digital Team
6742,12335,foraus,Studio Digital Team
6743,12337,Vision Health Pioneers Incubator,Studio Digital Team
6744,12338,TFF,Studio Digital Team
6745,12340,kdci,Studio Digital Team
6746,12341,Strategist,Studio Digital Team
6747,12342,Mars,Studio Digital Team
6748,12343,ProjektMKT,Studio Digital Team
6749,12344,Teddye Kassebaum,Studio Digital Team
6750,12345,Glillari,Studio Digital Team
6751,12346,student hsg,Studio Digital Team
6752,12347,tribuo,Studio Digital Team
6753,12348,Conference Board of Canada,Studio Digital Team
6754,12349,ied,Studio Digital Team
6755,12350,Your Remote Executive,Studio Digital Team
6756,12351,Sunstar Inc.,Studio Digital Team
6757,12352,het foodloket,Studio Digital Team
6758,12353,International,Studio Digital Team
6759,12354,Ifcu,Studio Digital Team
6760,12355,The 1:1 Diet by Cambridge Weight Plan,Studio Digital Team
6761,12357,abv,Studio Digital Team
6762,12358,MBA student Aarhus University,Studio Digital Team
6763,12359,Danish Crown,Studio Digital Team
6764,12360,United Federation of Planets,Studio Digital Team
6765,12361,Fish,Studio Digital Team
6766,12362,Velder,Studio Digital Team
6767,12363,Startup Colors,Studio Digital Team
6768,12364,SUPSI,Studio Digital Team
